alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1716411903.3642,elite,273.00258101211,1710542614.7248,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716146632,1716619715.1273,4444,http,http://45.95.203.201:4444,false,237.37120628357,90447,3709,96.060792726964,45.95.203.201
true,1716619715.0702,transparent,6472.1416837426,1716559845.6731,"AS265629 FIBERNET",FIBERNET,Bogotá,"South America",SA,Colombia,CO,,false,FIBERNET,4.6633,-74.0413,false,FiberComm,false,"Bogota D.C.",success,America/Bogota,110221,1716563000,1716619715.0702,999,http,http://170.239.205.78:999,false,7546.8616485596,93,1104,7.7694235588972,170.239.205.78
true,1716619478.9577,elite,2915.5940673721,1712728982.6708,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716021606,1716619715.0211,27587,http,http://72.10.164.178:27587,false,1239.1722202301,284,27963,1.0054165044075,72.10.164.178
true,1716619715.0203,anonymous,5941.1143298974,1710702601.9608,"AS327795 e-Government Authority",Tanzania-e-Government-Agency,Dodoma,Africa,AF,Tanzania,TZ,,false,"Tanzania e-Government Agency",-6.17221,35.7395,false,,true,Dodoma,success,Africa/Dar_es_Salaam,,1716069335,1716619715.0203,80,http,http://154.118.228.212:80,false,7854.1479110718,37358,14443,72.118298874539,154.118.228.212
true,1716619714.9592,transparent,7162.2408926739,1711199004.4857,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",4.71099,-74.0721,false,"UFINET COLOMBIA, S. A",true,"Bogota D.C.",success,America/Bogota,111121,1716047306,1716619714.9592,999,http,http://181.78.19.251:999,false,3811.384677887,8297,72692,10.24460111867,181.78.19.251
true,1716619714.9354,elite,5494.9668031949,1712656595.5667,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1716368145,1716619714.9354,48376,socks4,socks4://173.212.223.23:48376,true,4108.5789203644,2906,26908,9.7470986784732,173.212.223.23
true,1716619714.8763,elite,5905.3635559278,1715643441.6238,"AS52965 1TELECOM SERVICOS DE TECNOLOGIA EM INTERNET LTDA","1TELECOM SERVICOS DE TECNOLOGIA EM INTERNET LTDA","Jaboatao dos Guararapes","South America",SA,Brazil,BR,,false,"1telecom Servicos De Tecnologia EM Internet Ltda",-8.1136,-35.0145,false,"1telecom Servicos De Tecnologia EM Internet Ltda",false,Pernambuco,success,America/Recife,,1716250017,1716619714.8763,49999,http,http://177.221.44.89:49999,false,4333.14204216,2138,18915,10.15532228186,177.221.44.89
true,1716619583.6276,transparent,5093.9536124224,1715007865.9603,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9871,2.12554,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1716217608,1716619714.7744,3128,http,http://217.182.194.108:3128,false,8277.5349617004,18886,14899,55.900547580287,217.182.194.108
true,1716619714.7004,elite,955.32069183936,1711112653.9487,"AS43754 Asiatech Data Transmission company",ASIATECH,Tehran,Asia,AS,Iran,IR,,false,"Asiatech Data Transmission company",35.7282,51.4258,false,"Asiatech Data Transmission Co.",true,Tehran,success,Asia/Tehran,,1716559936,1716619714.7004,80,http,http://176.65.240.15:80,false,809.16500091553,37011,38564,48.972543830632,176.65.240.15
true,1716619710.6741,elite,4076.5298694934,1715971360.0199,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716052511,1716619714.6617,16165,http,http://72.10.160.90:16165,false,3999.107837677,108,7724,1.3789581205312,72.10.160.90
true,1716619714.631,elite,7645.7363090505,1710701541.6983,"AS9905 Linknet ASN",LINKNET-ID-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. LINKNET",-6.1775,106.824,false,,true,Jakarta,success,Asia/Jakarta,,1716148607,1716619714.631,39635,http,http://139.255.94.122:39635,false,10354.036331177,3728,86768,4.1195190947666,139.255.94.122
true,1716619714.6094,elite,2789.8145060695,1696965082.3759,"AS205352 KABELNET LTD",kblnet,Sofia,Europe,EU,Bulgaria,BG,"g.k. Levski G",false,"Kabelnet LTD",42.7127,23.3761,false,"Global Communication Net Plc",true,Sofia-Capital,success,Europe/Sofia,1000,1716588466,1716619714.6094,4145,socks4,socks4://109.160.97.49:4145,true,11819.087028503,11187,89553,11.104824300179,109.160.97.49
true,1716619714.4507,elite,11971.881282656,1715180745.2273,"AS27884 CABLECOLOR S.A.","CABLECOLOR S.A.","San Pedro Sula","North America",NA,Honduras,HN,,false,"Cablecolor S.A.",15.4967,-88.0338,false,Globalnet.hn,true,"Cortés Department",success,America/Tegucigalpa,,1716422958,1716619714.4507,3000,socks4,socks4://201.220.128.92:3000,true,11168.024778366,292,19446,1.4793798763806,201.220.128.92
true,1716568933.6913,elite,271.01011138948,1714933672.9784,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143344,1716619714.319,4444,http,http://185.128.107.51:4444,false,282.2470664978,35693,47,99.868494683828,185.128.107.51
true,1716619714.2794,elite,3938.5022775286,1696973423.3466,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,"Jakarta Pusat",Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.18104,106.826,false,,true,Jakarta,success,Asia/Jakarta,,1716586799,1716619714.2794,4153,socks4,socks4://36.67.88.77:4153,true,1277.8649330139,9230,89540,9.3449427963957,36.67.88.77
true,1716619535.1192,elite,1977.1708797026,1716374615.0356,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.352,103.8198,false,"Tencent Cloud Computing",false,"North West",success,Asia/Singapore,858877,1716376162,1716619714.1559,3128,http,http://43.134.121.40:3128,false,508.47482681274,2798,2363,54.21429955435,43.134.121.40
true,1716619714.152,transparent,5938.4644580003,1715178804.9669,"AS138087 PT JAVA MEDIANET TEKHNOLOGI",JAVAMEDIA-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,JAVAMEDIA,-6.177,106.6284,false,,false,Banten,success,Asia/Jakarta,,1716388445,1716619714.152,8080,http,http://103.125.16.50:8080,false,2383.5408687592,3531,27419,11.408723747981,103.125.16.50
true,1716619714.1009,elite,4680.6538604317,1713032796.5312,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1716230377,1716619714.1009,52938,socks4,socks4://50.62.58.158:52938,true,2014.7683620453,382,24368,1.5434343434343,50.62.58.158
true,1716619714.012,transparent,6213.3787898656,1710544427.9307,"AS141921 PT Jaringan Keluarga Bersama",IDNIC-ISEVEN-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Jaringan Keluarga Bersama",-6.177,106.6284,false,"PT Jaringan Keluarga Bersama",true,Banten,success,Asia/Jakarta,,1716149082,1716619714.012,2016,http,http://103.165.155.243:2016,false,7731.5409183502,8024,82600,8.8541666666667,103.165.155.243
true,1716619711.8156,elite,3244.3505852573,1715630566.6611,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716235371,1716619714.0038,4153,http,http://85.209.153.174:4153,false,87.352991104126,13154,7594,63.398881819934,85.209.153.174
true,1716619576.6558,elite,26.466436621451,1716324804.2903,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Microsoft Corporation",50.110924,8.682127,false,"Microsoft Azure Cloud (germanywestcentral)",false,Hesse,success,Europe/Berlin,60313,1716324805,1716619713.9908,443,http,http://20.170.91.53:443,false,20.606994628906,1785,4450,28.628708901363,20.170.91.53
true,1716619713.9606,elite,5366.2957620349,1716384929.8057,"AS26619 GTD COLOMBIA S.A.S","GTD COLOMBIA S.A.S",Medellín,"South America",SA,Colombia,CO,,false,"GTD COLOMBIA",6.2529,-75.5646,false,"Conexcol Cloud Colombia",true,Antioquia,success,America/Bogota,050001,1716385145,1716619713.9606,8505,http,http://179.50.90.166:8505,false,3525.5355834961,528,4413,10.686095931998,179.50.90.166
true,1716619713.7458,elite,7037.4183666829,1710700291.9873,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,"Changwat Sara Buri",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",14.5476,100.8977,false,"TOT Public Company Limited",true,Saraburi,success,Asia/Bangkok,18000,1716156772,1716619713.7458,55636,http,http://1.179.148.9:55636,false,5026.4329910278,5349,85037,5.917951895205,1.179.148.9
true,1716619138.2687,elite,1154.9876969998,1716323506.752,"AS20473 The Constant Company, LLC",AS-CHOOPA,Mumbai,Asia,AS,India,IN,,true,"The Constant Company",19.0748,72.8856,false,"Vultr Holdings LLC",false,Maharashtra,success,Asia/Kolkata,400072,1716323515,1716619713.7424,80,http,http://65.20.88.79:80,false,7361.7758750916,4994,1261,79.840127897682,65.20.88.79
true,1716619593.3055,elite,3400.213659125,1711907231.9338,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716323158,1716619713.6463,26851,http,http://72.10.160.90:26851,false,4639.0271186829,379,38287,0.98018931360886,72.10.160.90
true,1716619713.6135,elite,2779.4045917356,1710540248.2482,"AS15377 ""Fregat TV"" Ltd.",FREGAT,Dnipro,Europe,EU,Ukraine,UA,,false,"ISP ""Fregat""",48.4653,35.033,false,,true,"Dnipropetrovsk Oblast",success,Europe/Kyiv,49000,1716432935,1716619713.6135,10800,socks4,socks4://212.115.232.79:10800,true,244.96841430664,10174,34417,22.816263371532,212.115.232.79
true,1716619713.579,transparent,6037.2434917636,1710573175.2619,"AS5056 Aureon Network Services",AUREON-5056,Floris,"North America",NA,"United States",US,,false,"Aureon Network Services",40.8557,-92.3241,false,"Nextlink Broadband",true,Iowa,success,America/Chicago,52560,1716032557,1716619713.579,8080,http,http://67.55.186.25:8080,false,13929.074525833,7152,75376,8.6661496704149,67.55.186.25
true,1716619713.5771,elite,2342.7444254602,1715333165.454,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716590848,1716619713.5771,28899,http,http://67.43.227.227:28899,false,3317.4455165863,143,16643,0.8519003931848,67.43.227.227
true,1716619713.4563,elite,6247.6659209797,1714198447.0188,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1716617848,1716619713.4563,56686,socks4,socks4://91.134.140.160:56686,true,1758.8300704956,3714,24114,13.346269943941,91.134.140.160
true,1716619713.4088,elite,1799.6293253064,1710882049.7496,"AS9318 SK Broadband Co Ltd",SKB-AS,Yuseong-gu,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",36.4824,127.3881,false,broadNnet,true,Daejeon,success,Asia/Seoul,340,1716338015,1716619713.4088,80,http,http://116.125.141.115:80,false,770.08891105652,33717,54391,38.267807690562,116.125.141.115
true,1716619677.0927,elite,3528.6961697693,1710680369.0145,"AS56046 China Mobile communications corporation",CMNET-Jiangsu-AP,Suzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",31.299,120.585,true,"China Mobile",true,Jiangsu,success,Asia/Shanghai,,1716152386,1716619713.4061,8060,http,http://223.113.101.150:8060,false,4348.534822464,8023,81516,8.9603413037894,223.113.101.150
true,1716619713.233,transparent,6149.5512438259,1710546037.677,"AS132848 CNTCorp",CNTC-AS-AP,Pakenham,Oceania,OC,Australia,AU,,false,CNTC,-38.0707,145.4759,false,,true,Victoria,success,Australia/Melbourne,3810,1716128537,1716619713.233,8080,http,http://27.54.71.231:8080,false,11005.638599396,4895,47335,9.3720084242772,27.54.71.231
true,1716501905.6946,elite,259.76357924747,1715353843.361,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",false,Moscow,success,Europe/Moscow,102483,1716563558,1716619713.2216,4444,http,http://185.128.107.15:4444,false,231.87947273254,27304,8,99.970708845929,185.128.107.15
true,1716619713.1671,elite,1165.3330549899,1710634043.2842,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1716153453,1716619713.1671,3128,http,http://128.199.202.122:3128,false,1306.0159683228,31410,59011,34.737505667931,128.199.202.122
true,1716619646.39,transparent,6272.8248153026,1716456924.0659,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Cirebon,Asia,AS,Indonesia,ID,,false,"PT Ikhlas Cipta Teknologi",-6.73202,108.552,false,"PT Ikhlas Cipta Teknologi",false,"West Java",success,Asia/Jakarta,,1716456936,1716619712.9927,8090,http,http://38.183.145.29:8090,false,9505.5918693542,439,3018,12.698871854209,38.183.145.29
true,1716619712.9851,elite,3108.7020838514,1715295444.2726,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716058175,1716619712.9851,9355,http,http://67.43.227.227:9355,false,3478.4600734711,94,15699,0.59520040524283,67.43.227.227
true,1716619712.9756,transparent,6570.4926908796,1710577229.9309,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",ARSAT,Benavídez,"South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-34.3973,-58.7079,false,"Globalweb S.R.L",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1621,1716154791,1716619712.9756,999,http,http://181.209.125.186:999,false,10400.490045547,5123,86259,5.6061368759712,181.209.125.186
true,1716619712.8467,transparent,4853.0348236569,1711272326.5438,"AS61406 Zavod RTA Ltd.",RTA-TELECOM-AS,Angarsk,Europe,EU,Russia,RU,,false,"Zavod RTA Ltd",52.4546,103.8195,false,RTATELECOM,true,"Irkutsk Oblast",success,Asia/Irkutsk,665821,1716111998,1716619712.8467,8080,http,http://93.171.103.125:8080,false,4063.5731220245,18616,61380,23.271163558178,93.171.103.125
true,1716619691.2283,elite,1755.8467499106,1697036960.5893,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Mesa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4152,-111.831,false,"Cox Communications",true,Arizona,success,America/Phoenix,85214,1716583963,1716619712.8352,4145,socks4,socks4://68.1.210.189:4145,true,815.76585769653,83152,18528,81.778127458694,68.1.210.189
true,1716619589.9823,elite,230.82959023834,1716018490.1255,"AS212552 BitCommand LLC",BitCommand,Istanbul,Asia,AS,Türkiye,TR,,false,"BitCommand LLC",41.0011,28.9675,false,"Deployish Limited",false,Istanbul,success,Europe/Istanbul,34134,1716020776,1716619712.7819,80,http,http://91.228.186.147:80,false,233.47425460815,5418,7287,42.644628099174,91.228.186.147
true,1716619712.7351,elite,3254.6367777698,1715630459.938,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716235335,1716619712.7351,999,http,http://85.209.153.174:999,false,104.51579093933,12964,7861,62.252100840336,85.209.153.174
true,1716619712.6163,transparent,7125.0256375161,1710575653.9987,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,"Jakarta Pusat",Asia,AS,Indonesia,ID,,false,BIZNET,-6.20933,106.821,false,,true,Jakarta,success,Asia/Jakarta,,1716151848,1716619712.6163,8080,http,http://182.253.69.95:8080,false,11678.812265396,7200,84559,7.8466417463137,182.253.69.95
true,1716619712.5396,elite,3893.8461650909,1697181201.3718,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Samaan,Asia,AS,Indonesia,ID,,false,BIZNET,-7.9592,112.6292,false,,true,"East Java",success,Asia/Jakarta,,1716586603,1716619712.5396,4153,socks4,socks4://182.253.40.55:4153,true,1352.7109622955,9055,55292,14.072140115312,182.253.40.55
true,1716618697.8546,elite,533.38618371487,1716431279.0026,"AS20115 Charter Communications",CHARTER-20115,"St Louis","North America",NA,"United States",US,,false,Spectrum,38.5904,-90.3467,false,"Ladue Sd-horton Watkins HS",true,Missouri,success,America/Chicago,63119,1716431280,1716619712.4097,8080,http,http://71.86.129.167:8080,false,548.21920394897,3659,329,91.750250752257,71.86.129.167
true,1716618638.5552,elite,3439.0649316437,1710634049.6881,"AS56047 China Mobile communications corporation",CMNET-Hunan-AP,Yueyang,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",29.3568,113.129,true,"China Mobile Communications Corporation",true,Hunan,success,Asia/Shanghai,414000,1716147984,1716619712.3198,9091,http,http://183.215.23.242:9091,false,5881.1836242676,75862,16836,81.837795853201,183.215.23.242
true,1716619712.2909,transparent,9795.1860273326,1714035649.1622,"AS267123 MEGANET TELECON LTDA","MEGANET TELECON LTDA",Rondonópolis,"South America",SA,Brazil,BR,,false,"Meganet Telecon Ltda",-16.4778,-54.6332,false,"Meganet Telecon Ltda",false,"Mato Grosso",success,America/Cuiaba,78700,1716455023,1716619712.2909,8403,http,http://45.229.10.108:8403,false,9003.7376880646,1080,43268,2.4352845675115,45.229.10.108
true,1716619712.241,transparent,6906.7742206313,1711952082.1338,"AS138260 Shirsty Internet Services Pvt Ltd",SHIRSTY9-AS,Panipat,Asia,AS,India,IN,,false,"Shirsty Internet Services Pvt Ltd",29.3885,76.9669,false,"Shirsty  Pvt Ltd",true,Haryana,success,Asia/Kolkata,132103,1716058072,1716619712.241,83,http,http://103.124.175.2:83,false,4538.2618904114,1477,36246,3.9153831879755,103.124.175.2
true,1716619213.2434,elite,2684.4311803579,1716574866.0752,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716600349,1716619712.2044,19215,http,http://72.10.160.90:19215,false,4601.7014980316,16,434,3.5555555555556,72.10.160.90
true,1716618821.3584,elite,518.19357220705,1716449773.1686,"AS20115 Charter Communications",CHARTER-20115,"St Louis","North America",NA,"United States",US,,false,Spectrum,38.6375,-90.3778,false,"Ladue Sd-horton Watkins HS",true,Missouri,success,America/Chicago,63124,1716449774,1716619712.1924,8080,http,http://71.86.129.130:8080,false,559.82875823975,3249,353,90.199888950583,71.86.129.130
true,1716619712.1704,elite,961.01595550036,1697059599.5009,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1716584825,1716619712.1704,4145,socks4,socks4://192.252.220.89:4145,true,989.78400230408,74024,20532,78.28588349761,192.252.220.89
true,1716617773.7556,elite,1282.0287469966,1710634545.5542,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Gaosha,Asia,AS,China,CN,,false,Chinanet,26.4837,117.925,false,"Chinanet FJ",true,Fujian,success,Asia/Shanghai,,1716148189,1716619712.1233,9091,http,http://120.37.121.209:9091,false,854.1944026947,89206,3420,96.307732170233,120.37.121.209
true,1716619632.8497,elite,7037.470424607,1710549913.4269,"AS3462 Data Communication Business Group",HINET,Taichung,Asia,AS,Taiwan,TW,,false,"Chunghwa Telecom Co., Ltd.",24.144,120.6844,false,"Chunghwa Telecom Co. Ltd.",true,"Taichung City",success,Asia/Taipei,,1716163881,1716619712.0945,60808,http,http://211.22.151.163:60808,false,10694.34261322,3177,87864,3.4896365373843,211.22.151.163
true,1716619712.0558,elite,3534.4077533857,1716263338.7154,"AS18403 FPT Telecom Company",FPT-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"FPT Telecom Company",21.0292,105.8526,false,"Vietnam Internet Network Information Center",false,Hanoi,success,Asia/Bangkok,,1716263774,1716619712.0558,4000,http,http://58.186.130.35:4000,false,12903.50985527,368,4936,6.9381598793364,58.186.130.35
true,1716619655.7308,elite,3447.1651753601,1715365752.9803,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716048662,1716619711.9913,31679,http,http://67.43.227.228:31679,false,8440.5505657196,98,15694,0.62056737588652,67.43.227.228
true,1716619711.765,elite,4483.3744002804,1710574510.3068,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Shenzhen,Asia,AS,China,CN,,false,"China Mobile communications corporation",22.5431,114.058,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,518000,1716578447,1716619711.765,443,http,http://120.196.207.10:443,false,8000.185251236,21033,46959,30.934521708436,120.196.207.10
true,1716619711.5991,elite,2431.666970253,1716605472.567,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716619569,1716619711.5991,8033,http,http://67.43.227.227:8033,false,2135.7457637787,2,82,2.3809523809524,67.43.227.227
